date,method,eta,raw_frob_sq,raw_frob,cond_stein,cond_kl,nll,gmvp_var_raw,R_raw,R_cond,leverage_l1,max_abs_w,hhi,gmvp_var_raw_Lmax,R_raw_Lmax,R_cond_Lmax,leverage_l1_Lmax,max_abs_w_Lmax
2017-01-09,ledoit_wolf,0.01,0.00010858298083269538,0.010420315774135415,342.91023826292854,171.45511913146396,-268.5380600685114,2.4370540178006392e-05,2.436983143144102e-05,2.4329946493665572e-05,1.3733226439717747,0.038088244161119444,0.02629712939912325,2.4370540178006392e-05,2.436983143144102e-05,2.4329946493665572e-05,1.3733226439717747,0.038088244161119444
2017-01-09,ledoit_wolf,0.05,0.00010858298083269538,0.010420315774135415,215.91740713063916,107.95870356531918,-268.5380600685114,2.4370540178006392e-05,2.4360680504450757e-05,2.4176049885302713e-05,1.3733226439717747,0.038088244161119444,0.02629712939912325,2.4370540178006392e-05,2.4360680504450757e-05,2.4176049885302713e-05,1.3733226439717747,0.038088244161119444
2017-01-09,oas,0.001,0.00013461761536806736,0.011602483155258934,533.189301883604,266.5946509418005,-266.60483369186494,3.053794536711742e-05,3.053762741841454e-05,3.053782732440309e-05,1.7651299110903018,0.05237425189354116,0.04426328026732293,3.0537945367117416e-05,3.0537627418414534e-05,3.053782732440308e-05,1.7651299110903014,0.05237425189354115
2017-01-09,oas,0.01,0.00013461761536806736,0.011602483155258934,347.88663124582587,173.94331562291308,-266.60483369186494,3.053794536711742e-05,3.0537236620552046e-05,3.0540006925456284e-05,1.7651299110903018,0.05237425189354116,0.04426328026732293,3.0537945367117416e-05,3.053723662055204e-05,3.0540006925456264e-05,1.7651299110903014,0.05237425189354115
2017-01-09,oas,0.05,0.00013461761536806736,0.011602483155258934,222.77969204357407,111.38984602178688,-266.60483369186494,3.053794536711742e-05,3.052808569356179e-05,3.055730114978283e-05,1.7651299110903018,0.05237425189354116,0.04426328026732293,3.0537945367117416e-05,3.052808569356178e-05,3.055730114978281e-05,1.7651299110903014,0.05237425189354115
2017-01-09,shrink,0.001,0.00014975633541460204,0.012237497105805666,559.7322273487409,279.86611367437183,-253.87701696278722,1.7669991357923595e-05,1.7669673409220716e-05,1.7681472943006876e-05,1.960066374997136,0.12821787374925403,0.08165879676308978,1.7669991357923588e-05,1.7669673409220706e-05,1.768147294300687e-05,1.960066374997136,0.128217873749254
2017-01-09,shrink,0.01,0.00014975633541460204,0.012237497105805666,375.50768027870447,187.75384013935246,-253.87701696278722,1.7669991357923595e-05,1.766928261135822e-05,1.7791644026873622e-05,1.960066374997136,0.12821787374925403,0.08165879676308978,1.7669991357923588e-05,1.7669282611358215e-05,1.7791644026873616e-05,1.960066374997136,0.128217873749254
2017-01-09,shrink,0.05,0.00014975633541460204,0.012237497105805666,255.19240137750228,127.59620068875095,-253.87701696278722,1.7669991357923595e-05,1.766013168436796e-05,1.82889003970382e-05,1.960066374997136,0.12821787374925403,0.08165879676308978,1.7669991357923588e-05,1.7660131684367953e-05,1.828890039703819e-05,1.960066374997136,0.128217873749254
2017-01-09,persistence,0.001,0.00013287861105296272,0.011527298514958421,82356.5544338307,41178.277216915565,40505.26780571512,3.796390867522176e-05,3.796359072651888e-05,3.7971919969067986e-05,2.196922618047187,0.06714153816781168,0.07135063615559568,3.4605401730704636e-05,3.4605083782001754e-05,3.461016835693574e-05,1.9999999999999998,0.058795185991757655
2017-01-09,persistence,0.01,0.00013287861105296272,0.011527298514958421,8219.711229002807,4109.85561450139,3613.896840661532,3.7724691268392144e-05,3.772398252182677e-05,3.7808949704028826e-05,2.187540472178499,0.06668228789215147,0.07071883087663638,3.453893079251384e-05,3.453822204594846e-05,3.4591352253536996e-05,2.0,0.05872615484817639
2017-01-09,persistence,0.05,0.00013287861105296272,0.011527298514958421,1627.3434727951133,813.6717363975571,391.55679510946567,3.670286813718805e-05,3.669300846363241e-05,3.7099707824896736e-05,2.1484859055450647,0.06468958690699741,0.0680236104721675,3.4245732603021916e-05,3.423587292946628e-05,3.451762068169218e-05,2.0,0.05841848748126907
2017-01-17,D0_pca8,0.001,9.801975013166751e-05,0.009900492418646033,371581.31492564786,185790.6574628241,183172.18994415156,4.4213415623662174e-05,4.42130898493414e-05,4.429280906881106e-05,4.155448487254485,0.3747624903163478,0.38885023359998944,2.429670955880548e-05,2.4296383784484704e-05,2.4305227460521442e-05,2.0,0.17144935392115107
2017-01-17,D0_pca8,0.01,9.801975013166751e-05,0.009900492418646033,95684.94064758101,47842.47032379051,46113.430760989046,3.2092989725280874e-05,3.2092349713286965e-05,3.2489649008230106e-05,3.4710029654993657,0.1811114045690935,0.21088524580619628,2.0525860602187076e-05,2.052522059019317e-05,2.0587232106181664e-05,2.0,0.10363232289055974
2017-01-17,D0_pca8,0.05,9.801975013166751e-05,0.009900492418646033,26936.365798067363,13468.18289903368,12259.233981136607,3.8934360662711966e-05,3.8926310339419425e-05,4.0293591664683564e-05,3.0117747348632737,0.1278716513925293,0.1578786857665741,2.0946491807897303e-05,2.0938441484604762e-05,2.1267766649089398e-05,2.0,0.0846211150629349
2017-01-17,rolling,0.001,0.00018244176295417508,0.013507100464354854,22599.53704098428,11299.768520491396,10577.367541662736,8.754208540547987e-05,8.75417596311591e-05,8.758036208424942e-05,3.6707276424061552,0.13279951792825567,0.2246023667028862,4.08265658128463e-05,4.082624003852553e-05,4.082954570678304e-05,2.0,0.07118127875228536
2017-01-17,rolling,0.01,0.00018244176295417508,0.013507100464354854,2408.990102319018,1204.4950511595164,730.5704585397918,7.537809107468936e-05,7.537745106269545e-05,7.571875578796225e-05,3.477070666786312,0.1246120654875197,0.19582247709700518,3.9199377596410196e-05,3.919873758441629e-05,3.92321456782769e-05,2.0,0.07043139130282096
2017-01-17,rolling,0.05,0.00018244176295417508,0.013507100464354854,572.5926998733056,286.29634993665275,-110.47599054119499,5.142828399231818e-05,5.1420233669025636e-05,5.2547506644603777e-05,3.0308729941898553,0.10087585490862457,0.1364823092246137,3.507806197331709e-05,3.507001165002455e-05,3.5242282731729405e-05,1.9999999999999998,0.06587114233135788
2017-01-17,ewma,0.001,0.00012116594237838096,0.011007540251045231,31980.893482616764,15990.446741308271,15183.532344560812,8.705380534683983e-05,8.705347957251906e-05,8.709352856126592e-05,3.7215159982999184,0.13792491483512878,0.2301924489107055,4.0734907162023004e-05,4.073458138770223e-05,4.073798924982828e-05,2.0,0.07309430814380867
