date,method,cond_number_hat,cond_number_real,min_eig_hat,min_eig_real,logeig_mse_top,logeig_mse_mid,logeig_mse_bot,inv_frob_sq,leverage_l1
2017-01-24,ewma,1860.8284188195253,2174.9572679614425,2.506875860399762e-06,3.0713027425090318e-06,0.1203751672742533,,0.04123516826180015,5033277874380.673,2.9840489600545173
2017-01-24,ledoit_wolf,20.12719883512922,2174.9572679614425,0.00019801083315755075,3.0713027425090318e-06,0.20478341543898088,,17.357385787804112,8368979555772.944,1.2682103835584506
2017-01-24,oas,54.627788885773036,2174.9572679614425,0.00010559191378345549,3.0713027425090318e-06,0.03971579615165319,,12.513762348531596,8221462355126.307,1.6544323544079933
2017-01-24,shrink,291.6781904719475,2174.9572679614425,2.0806487184245078e-05,3.0713027425090318e-06,0.025482543780998557,,5.101031945709649,7948402811265.131,1.8329524049607404
2017-01-24,persistence,2697.847477010305,2174.9572679614425,2.133755977252375e-06,3.0713027425090318e-06,0.17268606143223925,,0.132654662807198,5698653876355.184,1.987353427087638
2017-01-31,D0_pca8,9556.797196522879,2431.633714933131,1.568143964695965e-07,2.6628064729199992e-06,31.588236819531993,,8.020603443036824,2778850951787831.0,4.104112643247609
2017-01-31,rolling,1724.214962591573,2431.633714933131,3.139881515074038e-06,2.6628064729199992e-06,0.029946953226028694,,0.027160482508203153,5836125725266.166,3.0740104863999966
2017-01-31,ewma,1855.4519790962795,2431.633714933131,2.563212551005749e-06,2.6628064729199992e-06,0.02351709515157294,,0.0014530766505822955,5924803005022.639,3.0621451856928723
2017-01-31,ledoit_wolf,18.747630698682535,2431.633714933131,0.000151640169862458,2.6628064729199992e-06,0.2946173659508915,,16.33881016925842,11103076891709.838,1.3705708406271215
2017-01-31,oas,39.064489355133915,2431.633714933131,9.593707981890539e-05,2.6628064729199992e-06,0.11739071150776936,,12.847289368487457,10959158416086.758,1.7006743835889508
2017-01-31,shrink,199.12923322017403,2431.633714933131,2.0249931190704127e-05,2.6628064729199992e-06,0.05963093656446853,,4.98211769151924,10544511403129.576,1.876567049382276
2017-01-31,persistence,2090.4432480892237,2431.633714933131,2.9166186908532023e-06,2.6628064729199992e-06,0.03167853089129455,,0.00828906427549365,3502451593985.509,1.5821786446229773
2017-02-07,D0_pca8,9669.661136571698,2132.1358803087337,1.860198611445082e-07,2.092207395531945e-06,30.234015708780465,,5.85696441356078,1915240308762105.5,3.8540954964146263
2017-02-07,rolling,1570.3075207359977,2132.1358803087337,3.336692750597833e-06,2.092207395531945e-06,0.13514458939559854,,0.21786514497518888,10095714679182.303,2.954198122717001
2017-02-07,ewma,2132.939602700452,2132.1358803087337,3.2765609711788723e-06,2.092207395531945e-06,0.12678549763295127,,0.20121911475716786,9818895886818.598,2.7951998351620464
2017-02-07,ledoit_wolf,14.802954133845907,2132.1358803087337,0.00017402543361251264,2.092207395531945e-06,0.09939553655898953,,19.545075723643784,18139549522466.312,1.2927643935147932
2017-02-07,oas,33.53745832998338,2132.1358803087337,0.00010644134085433664,2.092207395531945e-06,0.02883527910978173,,15.439979214620163,17960239981432.492,1.60483240800914
2017-02-07,shrink,227.28825849972293,2132.1358803087337,1.706067253238754e-05,2.092207395531945e-06,0.052053653417613165,,5.96400929308932,17376719981032.863,1.8274793081333298
2017-02-07,persistence,2285.5209214405645,2132.1358803087337,3.004075398933377e-06,2.092207395531945e-06,0.1328285064530073,,0.1308630692165734,5871734291561.619,1.470607238682689
2017-02-14,D0_pca8,9635.307957653806,2431.572343234059,1.8862375113965848e-07,1.9571179997590813e-06,28.85403047543989,,5.473116020932901,1818277986296010.5,3.6910080944613166
2017-02-14,rolling,1729.6981467439366,2431.572343234059,2.7633811068141778e-06,1.9571179997590813e-06,0.044573387896335415,,0.11901246769218166,11034736803695.55,2.8896011881187795
2017-02-14,ewma,1881.1692432227849,2431.572343234059,2.844375940300051e-06,1.9571179997590813e-06,0.07382876573301171,,0.13977918676744724,10812064241902.328,2.783029348899937
2017-02-14,ledoit_wolf,19.917607592639378,2431.572343234059,0.00012934380630008895,1.9571179997590813e-06,0.1374179036788779,,17.564485510809995,20637515835792.062,1.4898714391725767
2017-02-14,oas,35.844022408749666,2431.572343234059,8.983632352081438e-05,1.9571179997590813e-06,0.045183743782686754,,14.642223966653024,20462341760811.89,1.7246803393964303
2017-02-14,shrink,212.1849285429476,2431.572343234059,1.6683043638280095e-05,1.9571179997590813e-06,0.026458138719565948,,5.794674247271366,19703766573779.727,1.9438324663904885
2017-02-14,persistence,2315.495516973155,2431.572343234059,2.9537409808748175e-06,1.9571179997590813e-06,0.14484923120273865,,0.16941401736213246,6898385082762.304,1.4681933942620138
2017-02-22,D0_pca8,9567.600536490072,2974.1941290119944,1.7360573077842426e-07,2.0305695876479497e-06,27.19828078382365,,6.048055840907349,2171853121702072.2,3.628821674815236
